status,orbital_period,planet_radius,stellar_radius,insolation_flux,equilibrium_temperature,stellar_effective_temperature,stellar_surface_gravity
FALSE POSITIVE,5.2434664,2.83,0.766,113.05,831.0,5047.0,4.574
FALSE POSITIVE,5.2439542,0.81,0.691,86.51,778.0,4920.0,4.636
FALSE POSITIVE,5.2441517,0.91,0.925,293.68,1056.0,6060.0,4.509
FALSE POSITIVE,5.2443332,0.58,0.971,291.25,1054.0,5952.0,4.489
FALSE POSITIVE,5.2436612,1.1,1.145,574.76,1249.0,6598.0,4.387
FALSE POSITIVE,1.88984957,73.04,0.716,526.5,1221.0,5328.0,4.571
FALSE POSITIVE,5.22422449,,,,,,
FALSE POSITIVE,2.49904083,1.04,0.93,592.18,1258.0,5525.0,4.458
FALSE POSITIVE,1.99567242,0.75,1.69,4939.44,2137.0,6773.0,4.063
FALSE POSITIVE,0.89879279,0.57,1.096,4765.1,2116.0,6224.0,4.373
FALSE POSITIVE,16.434352831,25.25,1.134,91.8,789.0,5963.0,4.322
FALSE POSITIVE,2.158398259,101.02,1.946,2649.52,1829.0,5210.0,3.778
CANDIDATE,0.9951412,0.22,0.109,15.69,509.0,3325.0,5.364
CANDIDATE,43.535891,1.86,0.778,9.19,444.0,5481.0,4.592
FALSE POSITIVE,24.7222403,1.31,0.778,19.53,536.0,5481.0,4.592
FALSE POSITIVE,1.39797542,0.49,0.761,709.8,1316.0,5074.0,4.536
FALSE POSITIVE,2.2127498,0.68,1.405,2494.14,1801.0,6195.0,4.106
FALSE POSITIVE,0.776976021,48.15,1.042,4459.03,2083.0,5999.0,4.423
FALSE POSITIVE,4.3206933,1.66,1.031,499.09,1205.0,6225.0,4.45
FALSE POSITIVE,16.486796364,46.92,2.097,290.46,1053.0,6020.0,3.86
FALSE POSITIVE,5.7768734,3.13,2.162,905.0,1399.0,5473.0,3.796
FALSE POSITIVE,20.148807707,68.52,0.918,37.55,631.0,5547.0,4.447
CANDIDATE,0.687772143,46.27,0.933,4569.67,2097.0,5885.0,4.413
FALSE POSITIVE,0.843651274,39.98,0.695,1371.12,1553.0,5220.0,4.578
FALSE POSITIVE,1.142946648,43.5,0.608,660.96,1293.0,5058.0,4.651
FALSE POSITIVE,7.217010987,89.71,1.211,341.36,1096.0,6047.0,4.246
FALSE POSITIVE,1.75251585,1.02,0.844,1035.27,1447.0,5952.0,4.554
FALSE POSITIVE,1.752450163,0.79,0.99,1372.36,1552.0,5779.0,4.364
FALSE POSITIVE,8.27923132,1.08,0.847,104.49,815.0,5631.0,4.557
FALSE POSITIVE,2.212877035,69.18,1.0,1221.98,1507.0,6153.0,4.405
FALSE POSITIVE,0.845097627,0.78,0.783,1496.92,1584.0,5252.0,4.593
FALSE POSITIVE,17.445640466,63.46,0.945,51.15,682.0,5759.0,4.481
FALSE POSITIVE,14.313157391,34.98,2.379,404.48,1144.0,5750.0,3.703
FALSE POSITIVE,0.676990194,37.5,0.816,3192.15,1919.0,5813.0,4.568
FALSE POSITIVE,1.195516859,75.54,1.0,2045.19,1715.0,5780.0,4.438
FALSE POSITIVE,1.995728294,45.2,0.861,928.82,1409.0,5807.0,4.455
FALSE POSITIVE,10.768391927,52.8,1.643,209.25,970.0,5226.0,3.97
CANDIDATE,3.84615171,1.14,0.966,487.47,1199.0,6106.0,4.487
FALSE POSITIVE,0.733724504,0.96,1.405,10830.96,2601.0,6175.0,4.099
CANDIDATE,1.28940823,2.48,4.189,22119.66,3112.0,5826.0,3.465
FALSE POSITIVE,5.08840787,55.3,0.791,181.75,937.0,5618.0,4.583
FALSE POSITIVE,18.527824075,64.66,2.321,322.19,1080.0,6154.0,3.793
FALSE POSITIVE,10.819169459,67.76,0.991,123.51,850.0,5955.0,4.429
FALSE POSITIVE,2.680514453,48.86,1.076,989.89,1431.0,6038.0,4.356
CANDIDATE,19.164111,1.11,0.674,17.12,519.0,5103.0,4.65
FALSE POSITIVE,1.053573674,299.87,7.385,81969.77,4319.0,5838.0,3.038
FALSE POSITIVE,0.970085646,18.65,15.63,162048.58,5119.0,4555.0,2.346
FALSE POSITIVE,63.52017525,77.1,4.33,72.92,745.0,4938.0,3.388
FALSE POSITIVE,11.300987626,97.12,1.448,254.84,1019.0,6143.0,4.165
FALSE POSITIVE,0.92098747,,,,,,
CANDIDATE,2.564012541,7.27,1.428,2065.56,1720.0,6274.0,4.139
FALSE POSITIVE,0.71538172,,,,,,
FALSE POSITIVE,2.264471713,102.12,1.752,4637.68,2103.0,6782.0,4.014
CANDIDATE,5.21395046,1.24,1.412,492.29,1201.0,5529.0,4.123
FALSE POSITIVE,24.996068,2.4,0.956,31.43,604.0,5761.0,4.492
FALSE POSITIVE,0.698359996,28.97,0.956,3702.25,1990.0,5761.0,4.492
CANDIDATE,8.9429645,0.89,0.594,19.51,536.0,4183.0,4.655
FALSE POSITIVE,23.832382513,63.78,1.0,35.58,623.0,5722.0,4.454
FALSE POSITIVE,1.428766771,1.01,1.035,2157.42,1737.0,6197.0,4.449
FALSE POSITIVE,1.106560721,47.63,0.873,2382.7,1782.0,6205.0,4.534
FALSE POSITIVE,0.721624431,40.61,0.715,1560.97,1604.0,5067.0,4.565
FALSE POSITIVE,10.81589054,32.48,1.508,328.64,1086.0,6269.0,4.109
FALSE POSITIVE,1.267693801,64.84,0.961,1572.85,1606.0,5446.0,4.388
CANDIDATE,2.44693823,0.56,1.033,855.53,1379.0,5821.0,4.419
FALSE POSITIVE,7.002865192,75.09,1.216,486.09,1197.0,6818.0,4.357
CANDIDATE,13.05609,1.3,0.994,103.85,814.0,6078.0,4.434
FALSE POSITIVE,8.8249556,1.1,0.994,175.17,928.0,6078.0,4.434
FALSE POSITIVE,30.130130001,83.75,1.347,76.07,753.0,6674.0,4.286
FALSE POSITIVE,7.0435762,,,,,,
FALSE POSITIVE,9.12208711,52.66,1.039,157.73,904.0,5857.0,4.396
FALSE POSITIVE,0.52880817,1.84,2.368,37880.12,3558.0,6224.0,3.815
FALSE POSITIVE,0.700606479,1.22,2.449,28551.69,3312.0,6280.0,3.795
FALSE POSITIVE,9.469191607,49.17,1.832,1875.84,1679.0,9454.0,4.244
FALSE POSITIVE,15.53753378,40.9,0.868,54.73,694.0,5704.0,4.476
CANDIDATE,17.3816224,26.55,1.02,77.09,756.0,6116.0,4.407
FALSE POSITIVE,2.172042913,100.79,1.775,5231.88,2169.0,7128.0,4.105
CANDIDATE,28.655498,1.45,1.1,44.37,658.0,6268.0,4.429
CANDIDATE,13.4450174,1.08,0.759,31.92,606.0,5003.0,4.553
FALSE POSITIVE,10.88242209,63.14,1.045,150.98,894.0,6200.0,4.422
FALSE POSITIVE,1.926366998,53.63,0.76,497.84,1204.0,5176.0,4.542
FALSE POSITIVE,2.325185422,81.88,2.896,46102.7,3738.0,11076.0,3.989
FALSE POSITIVE,40.877841988,164.06,2.59,166.06,915.0,6807.0,3.848
CANDIDATE,11.8496351,1.31,0.929,97.71,802.0,6032.0,4.508
FALSE POSITIVE,36.75892725,51.31,0.979,25.82,575.0,6085.0,4.438
CANDIDATE,455.62395,3.0,0.892,0.64,228.0,5883.0,4.53
FALSE POSITIVE,1.574063832,28.63,0.962,1622.84,1619.0,5951.0,4.411
FALSE POSITIVE,3.867613816,69.23,1.046,494.75,1203.0,5780.0,4.364
FALSE POSITIVE,0.733726452,0.86,0.797,2891.64,1867.0,5855.0,4.578
FALSE POSITIVE,36.473115046,53.1,0.766,11.24,467.0,5452.0,4.594
FALSE POSITIVE,4.238855579,38.01,0.804,280.82,1044.0,5655.0,4.482
CANDIDATE,3.62657392,0.79,0.8,250.0,1014.0,5416.0,4.579
FALSE POSITIVE,7.841066931,56.33,0.829,139.18,876.0,5973.0,4.562
FALSE POSITIVE,40.879068,3.35,0.923,19.12,533.0,6072.0,4.51
CANDIDATE,2.64185268,3.56,2.935,4636.69,2104.0,5195.0,3.409
FALSE POSITIVE,0.634946497,52.75,0.737,1123.92,1475.0,4446.0,4.567
FALSE POSITIVE,5.077746556,54.93,1.271,622.32,1274.0,6174.0,4.235
FALSE POSITIVE,2.00383703,0.67,1.028,1256.78,1518.0,6045.0,4.439
FALSE POSITIVE,5.321224925,40.62,0.758,199.25,958.0,5787.0,4.544
FALSE POSITIVE,2.340534383,69.55,1.136,1476.77,1581.0,6300.0,4.349
FALSE POSITIVE,0.566795196,0.35,0.908,4277.24,2066.0,5680.0,4.516
FALSE POSITIVE,0.566798827,0.52,0.889,4154.8,2045.0,5548.0,4.473
FALSE POSITIVE,0.56678012,0.49,0.911,4352.1,2073.0,5674.0,4.506
FALSE POSITIVE,0.566800113,0.58,0.526,455.05,1180.0,3844.0,4.721
FALSE POSITIVE,0.56679293,0.86,0.853,4264.42,2064.0,5812.0,4.551
FALSE POSITIVE,0.566809491,0.55,0.654,1790.3,1656.0,4987.0,4.611
FALSE POSITIVE,0.566797404,0.64,0.784,2993.84,1890.0,5313.0,4.51
FALSE POSITIVE,2.19642864,0.79,0.806,477.24,1193.0,5376.0,4.576
FALSE POSITIVE,2.19635512,82.04,1.273,2448.43,1793.0,6438.0,4.182
FALSE POSITIVE,26.718417546,66.69,1.286,65.88,727.0,5957.0,4.168
FALSE POSITIVE,2.213964145,57.06,1.514,3030.64,1891.0,6256.0,4.037
FALSE POSITIVE,20.726069913,51.9,0.902,43.93,657.0,6011.0,4.522
FALSE POSITIVE,0.566801447,0.57,1.349,11321.32,2633.0,5966.0,4.184
FALSE POSITIVE,0.566794934,1.15,1.049,8648.94,2457.0,6395.0,4.436
FALSE POSITIVE,0.566800287,0.88,0.969,6188.18,2260.0,6075.0,4.486
FALSE POSITIVE,0.566791946,1.54,0.97,5129.25,2160.0,5836.0,4.5
FALSE POSITIVE,0.566790294,0.89,1.093,8244.38,2432.0,6100.0,4.358
FALSE POSITIVE,0.566799725,0.77,1.132,6460.25,2289.0,5576.0,4.297
FALSE POSITIVE,0.566801325,1.07,1.021,7585.82,2383.0,6273.0,4.454
FALSE POSITIVE,0.566793818,1.17,0.828,3972.65,2027.0,5707.0,4.538
FALSE POSITIVE,0.566797474,1.04,1.007,6276.39,2270.0,6046.0,4.478
FALSE POSITIVE,1.585673651,50.53,1.025,1740.78,1648.0,6117.0,4.457
FALSE POSITIVE,14.797219157,47.71,0.931,90.8,787.0,6343.0,4.495
FALSE POSITIVE,6.49066214,33.46,0.563,35.28,621.0,4448.0,4.684
FALSE POSITIVE,7.11879848,41.17,0.754,106.52,819.0,5578.0,4.601
FALSE POSITIVE,6.99510404,216.92,229.908,744614.96,7492.0,3681.0,0.25
FALSE POSITIVE,2.25353739,96.65,1.662,4215.56,2056.0,6951.0,4.119
FALSE POSITIVE,17.99646148,114.45,2.249,240.38,1004.0,5684.0,3.788
FALSE POSITIVE,1.386249249,78.6,1.594,4939.8,2137.0,6226.0,4.135
FALSE POSITIVE,0.566799833,1.27,0.789,3084.6,1900.0,5488.0,4.584
FALSE POSITIVE,0.566795728,0.64,1.393,13656.59,2755.0,6130.0,4.151
FALSE POSITIVE,14.665759784,67.17,1.002,60.89,712.0,5385.0,4.369
FALSE POSITIVE,0.566780836,0.75,0.962,5608.62,2204.0,5949.0,4.493
FALSE POSITIVE,0.566791802,0.66,0.887,4113.39,2040.0,5691.0,4.544
FALSE POSITIVE,2.245738777,99.05,1.312,2156.25,1737.0,6508.0,4.287
FALSE POSITIVE,2.24572117,0.74,1.026,1131.64,1479.0,6158.0,4.455
FALSE POSITIVE,0.566801906,0.55,0.583,774.11,1344.0,4208.0,4.662
FALSE POSITIVE,2.316171991,49.53,0.795,651.03,1288.0,5932.0,4.58
CANDIDATE,12.54474243,1.88,1.159,117.9,840.0,5767.0,4.316
FALSE POSITIVE,0.56680208,,,,,,
FALSE POSITIVE,0.566810701,1.49,0.752,3220.92,1921.0,5593.0,4.584
FALSE POSITIVE,0.566813319,23.19,1.03,6742.52,2313.0,6108.0,4.466
FALSE POSITIVE,0.566803996,0.64,0.544,786.1,1350.0,4373.0,4.722
FALSE POSITIVE,0.566799927,0.77,0.645,1738.27,1649.0,5092.0,4.671
FALSE POSITIVE,0.566786121,0.79,0.846,3678.65,1984.0,5603.0,4.556
FALSE POSITIVE,0.56679797,0.65,0.777,2467.38,1799.0,5230.0,4.594
FALSE POSITIVE,0.566802891,1.29,1.748,22107.66,3111.0,6487.0,4.08
CANDIDATE,0.576732089,0.43,0.717,1316.33,1537.0,4524.0,4.576
FALSE POSITIVE,12.155241119,34.62,0.932,91.2,788.0,5761.0,4.413
CONFIRMED,4.48559215,0.95,0.193,4.2,365.0,3236.0,5.097
FALSE POSITIVE,0.566811926,0.91,0.942,6584.06,2293.0,6165.0,4.474
FALSE POSITIVE,2.525386934,67.24,1.233,1982.55,1701.0,6826.0,4.337
FALSE POSITIVE,0.566801506,0.62,1.111,10156.53,2557.0,6398.0,4.358
FALSE POSITIVE,2.182515126,128.15,2.347,12627.67,2703.0,8051.0,3.966
FALSE POSITIVE,2.659418888,61.52,0.932,789.69,1352.0,6156.0,4.5
FALSE POSITIVE,2.31610674,0.7,1.193,1393.98,1559.0,6025.0,4.3
FALSE POSITIVE,0.948683571,1.12,0.852,1815.32,1665.0,5576.0,4.556
FALSE POSITIVE,1.65546056,0.9,0.82,743.75,1331.0,5438.0,4.574
FALSE POSITIVE,1.655472351,125.25,2.171,9914.08,2546.0,6725.0,3.86
FALSE POSITIVE,4.50279037,,,,,,
FALSE POSITIVE,281.509095,85.77,10.709,52.05,685.0,4797.0,2.632
CANDIDATE,2.405625303,1.11,0.83,459.66,1180.0,5450.0,4.573
FALSE POSITIVE,3.258249472,79.23,2.361,4234.38,2057.0,6712.0,3.859
FALSE POSITIVE,552.8295063,56.89,0.929,0.65,229.0,5956.0,4.403
FALSE POSITIVE,0.773595312,0.96,0.935,3613.97,1976.0,5973.0,4.506
CANDIDATE,0.7735301,1.87,1.35,8868.22,2474.0,6296.0,4.217
FALSE POSITIVE,44.827323809,429.0,3.279,87.2,779.0,5160.0,3.568
FALSE POSITIVE,4.1747072,,,,,,
FALSE POSITIVE,0.622303871,0.77,0.853,4050.15,2032.0,5672.0,4.447
CANDIDATE,2.15888911,0.72,0.713,384.49,1130.0,5269.0,4.627
FALSE POSITIVE,4.608901433,48.72,0.755,242.9,1007.0,5938.0,4.605
CANDIDATE,17.5806026,1.87,1.358,104.96,816.0,5839.0,4.199
FALSE POSITIVE,3.326193904,14.72,0.349,17.41,521.0,3520.0,4.906
FALSE POSITIVE,6.373454978,51.6,1.254,441.1,1169.0,5953.0,4.161
FALSE POSITIVE,1.075577069,69.11,1.267,4551.51,2094.0,6011.0,4.217
FALSE POSITIVE,0.811390968,14.74,12.487,153237.23,5043.0,4994.0,2.682
FALSE POSITIVE,27.81892382,50.0,0.915,32.75,610.0,6126.0,4.513
FALSE POSITIVE,8.467706136,43.98,0.843,120.02,844.0,5873.0,4.554
FALSE POSITIVE,24.70361995,30.13,0.65,10.99,464.0,5030.0,4.665
FALSE POSITIVE,38.058140058,94.1,1.419,69.39,736.0,6894.0,4.25
FALSE POSITIVE,4.800232532,48.67,0.756,184.84,941.0,5591.0,4.59
CANDIDATE,4.60687717,1.14,0.711,132.78,865.0,5110.0,4.582
FALSE POSITIVE,1.507100589,131.16,1.748,7555.78,2378.0,6919.0,4.099
FALSE POSITIVE,0.758355704,8.78,0.783,2292.94,1765.0,5629.0,4.586
FALSE POSITIVE,0.843400322,0.65,0.96,3371.24,1941.0,5982.0,4.493
FALSE POSITIVE,17.042155208,24.93,1.035,78.98,760.0,6197.0,4.449
FALSE POSITIVE,0.60886299,158.5,4.167,42225.89,3651.0,5022.0,3.311
FALSE POSITIVE,4.43529675,1.15,0.842,261.33,1026.0,5659.0,4.511
FALSE POSITIVE,0.88512187,1.05,0.819,1797.86,1659.0,5392.0,4.521
FALSE POSITIVE,1.734221252,42.06,0.702,363.79,1114.0,4765.0,4.584
FALSE POSITIVE,8.7998722,1.09,0.675,26.18,577.0,4298.0,4.603
FALSE POSITIVE,4.292599454,64.04,1.174,715.83,1319.0,6467.0,4.377
CANDIDATE,6.87778029,1.19,1.062,289.51,1052.0,6274.0,4.434
FALSE POSITIVE,2.113197701,50.13,1.463,2624.42,1825.0,6215.0,4.138
FALSE POSITIVE,11.02822674,75.47,1.387,264.14,1028.0,6271.0,4.199
FALSE POSITIVE,70.37626987,40.43,0.755,4.59,373.0,5458.0,4.603
FALSE POSITIVE,0.580724809,0.75,0.933,5418.89,2191.0,5989.0,4.492
FALSE POSITIVE,1.72933255,0.69,1.211,2196.53,1745.0,5921.0,4.22
FALSE POSITIVE,1.729338354,139.36,2.553,5838.68,2230.0,5587.0,3.754
FALSE POSITIVE,0.567493852,65.47,1.548,19665.18,3024.0,6370.0,4.053
CANDIDATE,2.54031121,1.2,0.911,611.31,1268.0,5778.0,4.531
FALSE POSITIVE,2.105238039,75.1,1.885,3523.25,1966.0,5947.0,3.943
FALSE POSITIVE,7.226944171,237.79,1.36,457.25,1179.0,6270.0,4.199
CANDIDATE,22.2548897,2.16,2.388,154.4,899.0,5349.0,3.76
FALSE POSITIVE,4.719336335,91.91,2.058,2078.32,1722.0,6792.0,3.971
FALSE POSITIVE,1.258274109,25.98,0.587,502.19,1207.0,4937.0,4.669
FALSE POSITIVE,8.966610607,56.94,1.132,274.04,1038.0,6480.0,4.351
FALSE POSITIVE,15.32763411,291.01,6.784,1108.58,1472.0,4830.0,2.987
FALSE POSITIVE,2.10413487,67.03,1.0,963.4,1421.0,5780.0,4.438
FALSE POSITIVE,6.767341062,52.84,0.843,178.98,933.0,5926.0,4.513
CANDIDATE,1.92730001,45.99,1.11,1605.97,1614.0,6057.0,4.352
FALSE POSITIVE,1.025534511,43.68,0.919,3066.26,1896.0,6267.0,4.487
FALSE POSITIVE,7.64941291,53.4,1.076,287.83,1050.0,6387.0,4.398
FALSE POSITIVE,13.174807933,51.06,0.997,102.2,811.0,6067.0,4.433
FALSE POSITIVE,0.655094658,26.41,1.012,5290.98,2173.0,6063.0,4.476
FALSE POSITIVE,3.33287187,,,,,,
FALSE POSITIVE,0.692239369,67.05,1.358,10725.15,2594.0,6163.0,4.137
FALSE POSITIVE,17.030857558,73.8,1.423,115.15,836.0,5575.0,4.066
FALSE POSITIVE,2.352446342,1.24,2.003,5269.29,2173.0,6749.0,3.941
FALSE POSITIVE,14.854415674,29.77,1.022,95.83,798.0,6214.0,4.444
FALSE POSITIVE,38.47674409,33.8,0.79,10.85,463.0,5294.0,4.507
FALSE POSITIVE,10.643110689,31.72,1.473,274.67,1038.0,5930.0,4.084
FALSE POSITIVE,1.587485742,41.52,0.821,1070.86,1460.0,5863.0,4.566
CANDIDATE,6.613671,0.91,1.597,607.33,1266.0,6056.0,4.071
FALSE POSITIVE,1.79621807,1.54,2.09,8937.14,2480.0,7117.0,3.988
FALSE POSITIVE,20.2594232,1.23,1.269,116.05,837.0,6602.0,4.301
CANDIDATE,1.48062814,0.76,0.937,1770.63,1653.0,6187.0,4.499
FALSE POSITIVE,1.489442254,115.45,1.62,6938.66,2328.0,6962.0,4.148
FALSE POSITIVE,2.897829967,54.35,1.077,1054.79,1454.0,6318.0,4.366
CANDIDATE,4.88698386,1.2,1.009,389.31,1133.0,6152.0,4.464
FALSE POSITIVE,0.706428634,47.64,0.736,951.77,1416.0,4429.0,4.569
FALSE POSITIVE,10.8632531,19.93,0.914,98.04,802.0,5896.0,4.516
FALSE POSITIVE,1.46842648,40.3,0.959,1402.93,1559.0,5539.0,4.381
FALSE POSITIVE,4.305917719,71.49,1.037,607.76,1266.0,6502.0,4.44
FALSE POSITIVE,1.28659726,,,,,,
CANDIDATE,8.47484677,1.35,0.785,87.55,780.0,5564.0,4.587
FALSE POSITIVE,2.535389624,16.24,0.706,362.73,1113.0,5488.0,4.629
FALSE POSITIVE,15.44605962,52.93,0.897,57.04,701.0,5838.0,4.529
CANDIDATE,1.790518325,32.19,1.219,2761.65,1850.0,6586.0,4.319
CANDIDATE,40.7698541,1.87,1.21,27.73,585.0,5884.0,4.306
CANDIDATE,129.222771,2.01,0.809,1.63,288.0,4934.0,4.515
FALSE POSITIVE,7.140373046,61.56,1.333,388.56,1132.0,5945.0,4.168
FALSE POSITIVE,53.647084859,142.04,2.943,75.91,753.0,5261.0,3.506
FALSE POSITIVE,28.787257509,91.26,3.981,210.02,971.0,5154.0,3.461
FALSE POSITIVE,0.835315046,30.54,0.69,1160.98,1490.0,5009.0,4.584
CANDIDATE,3.07551068,0.84,1.242,879.95,1389.0,5763.0,4.256
FALSE POSITIVE,26.0164225,61.04,1.28,76.63,755.0,6287.0,4.231
CANDIDATE,6.29340543,1.08,1.076,312.61,1072.0,6214.0,4.442
FALSE POSITIVE,0.706430188,0.41,0.568,1116.9,1473.0,5037.0,4.689
CANDIDATE,7.7021729,0.85,0.969,147.24,888.0,5618.0,4.449
FALSE POSITIVE,32.440339204,44.56,0.696,9.52,448.0,5081.0,4.578
FALSE POSITIVE,2.62387291,74.23,1.46,2430.91,1790.0,6728.0,4.206
FALSE POSITIVE,0.75509861,60.74,1.213,7285.15,2359.0,6038.0,4.206
FALSE POSITIVE,3.671661096,105.82,1.94,3539.43,1967.0,7343.0,4.02
FALSE POSITIVE,22.673145675,30.92,1.153,51.67,684.0,5619.0,4.269
FALSE POSITIVE,1.69421771,0.74,0.717,621.89,1274.0,5402.0,4.591
CANDIDATE,13.8086331,1.09,0.761,44.5,659.0,5515.0,4.568
CANDIDATE,4.25907841,0.7,1.316,583.12,1253.0,5560.0,4.173
FALSE POSITIVE,2.739477089,50.48,1.056,1120.19,1475.0,6469.0,4.431
FALSE POSITIVE,1.307761491,29.17,0.673,671.75,1298.0,5112.0,4.596
FALSE POSITIVE,4.028671454,52.42,1.528,1169.87,1492.0,6327.0,4.168
FALSE POSITIVE,2.30118753,140.23,2.652,14194.09,2783.0,7970.0,3.871
FALSE POSITIVE,0.449249224,95.83,1.299,17801.78,2941.0,6338.0,4.239
FALSE POSITIVE,1.759276227,40.79,1.232,2828.82,1861.0,6656.0,4.351
FALSE POSITIVE,1.09206792,0.74,0.728,715.46,1320.0,4856.0,4.609
CANDIDATE,4.83014159,1.3,0.939,275.02,1039.0,5693.0,4.467
CANDIDATE,2.41194057,1.35,1.594,1771.98,1654.0,5598.0,4.045
FALSE POSITIVE,1.613014741,157.33,2.779,23173.2,3145.0,7832.0,3.836
CANDIDATE,0.800263219,0.77,0.59,561.84,1240.0,4336.0,4.656
FALSE POSITIVE,7.535894184,24.64,0.537,40.28,642.0,4969.0,4.736
FALSE POSITIVE,0.562498925,2.88,0.933,4880.5,2129.0,5638.0,4.437
FALSE POSITIVE,0.755049082,30.47,0.622,1372.84,1551.0,5242.0,4.64
FALSE POSITIVE,1.012694226,42.51,1.233,5846.79,2230.0,6487.0,4.292
FALSE POSITIVE,10.303356001,69.66,0.9,90.76,787.0,5497.0,4.423
FALSE POSITIVE,2.214029545,94.23,1.526,3041.8,1894.0,6604.0,4.178
FALSE POSITIVE,2.441988077,90.39,2.059,3721.74,1993.0,6078.0,3.874
FALSE POSITIVE,2.44200193,0.95,0.851,518.48,1217.0,5587.0,4.556
CONFIRMED,384.847556,1.09,0.798,0.56,220.0,5579.0,4.58
FALSE POSITIVE,12.823275455,44.29,0.826,72.0,743.0,5973.0,4.562
FALSE POSITIVE,37.183276326,55.0,1.168,29.41,594.0,5657.0,4.23
FALSE POSITIVE,5.065329723,60.35,1.286,705.6,1315.0,6350.0,4.233
FALSE POSITIVE,0.957079167,72.76,1.468,8421.62,2441.0,6367.0,4.133
FALSE POSITIVE,9.380632783,46.72,0.913,120.99,846.0,5926.0,4.519
FALSE POSITIVE,10.064687893,30.11,0.705,50.11,679.0,5185.0,4.571
CANDIDATE,2.71772323,0.72,0.874,375.05,1123.0,5135.0,4.464
FALSE POSITIVE,7.73591011,50.46,0.763,99.92,806.0,5623.0,4.596
FALSE POSITIVE,5.1348689,16.17,1.001,276.25,1040.0,5515.0,4.357
FALSE POSITIVE,5.251918489,51.51,0.919,299.43,1060.0,6099.0,4.511
FALSE POSITIVE,3.62944008,40.08,1.093,787.91,1351.0,6284.0,4.355
FALSE POSITIVE,43.263305017,62.75,0.917,15.38,505.0,5623.0,4.4
FALSE POSITIVE,6.042029838,23.94,0.587,66.7,729.0,5030.0,4.67
FALSE POSITIVE,2.892087553,47.55,0.924,531.42,1225.0,5622.0,4.443
FALSE POSITIVE,5.40597608,31.78,15.355,14885.1,2818.0,4840.0,2.56
CANDIDATE,3.64049242,0.61,0.936,393.32,1136.0,5745.0,4.503
FALSE POSITIVE,0.510804497,1.58,2.176,40925.32,3622.0,6596.0,3.913
FALSE POSITIVE,0.898837525,57.14,0.807,1609.86,1615.0,5284.0,4.518
FALSE POSITIVE,11.931131598,93.46,0.959,112.47,831.0,6089.0,4.449
FALSE POSITIVE,11.93137992,0.56,0.505,7.0,415.0,3787.0,4.742
FALSE POSITIVE,27.533803402,50.02,1.611,85.95,777.0,5925.0,4.052
FALSE POSITIVE,12.4964346,55.34,2.73,899.44,1397.0,6821.0,3.805
FALSE POSITIVE,1.352576807,161.02,2.406,15932.27,2866.0,6881.0,3.831
CANDIDATE,8.3613732,0.79,0.777,93.31,793.0,5470.0,4.509
FALSE POSITIVE,13.254134073,58.51,1.436,227.51,990.0,6175.0,4.111
FALSE POSITIVE,5.776764285,117.51,2.072,1336.82,1542.0,6263.0,3.875
FALSE POSITIVE,1.26227317,369.2,9.356,48665.04,3790.0,4927.0,2.882
CANDIDATE,0.76757669,34.23,0.627,1294.42,1530.0,5182.0,4.635
FALSE POSITIVE,5.860377067,78.14,1.158,475.44,1191.0,6267.0,4.284
FALSE POSITIVE,5.801881299,62.9,3.009,3784.87,2001.0,7259.0,3.739
FALSE POSITIVE,4.00770453,92.08,1.631,1969.22,1699.0,7162.0,4.185
FALSE POSITIVE,6.099032889,36.68,1.141,462.81,1183.0,6356.0,4.297
FALSE POSITIVE,0.652956712,0.76,1.055,4984.96,2146.0,5812.0,4.419
FALSE POSITIVE,0.772803664,1.11,0.668,826.03,1365.0,4535.0,4.607
FALSE POSITIVE,7.549299761,18.8,0.634,53.74,690.0,5085.0,4.679
FALSE POSITIVE,0.530972263,9.32,0.991,7495.0,2373.0,6185.0,4.472
FALSE POSITIVE,0.530967171,92.29,0.991,6728.14,2312.0,5951.0,4.439
FALSE POSITIVE,1.606163631,130.46,2.314,17727.93,2943.0,8027.0,3.997
FALSE POSITIVE,42.032096076,79.17,1.117,35.34,622.0,6618.0,4.393
FALSE POSITIVE,0.619303759,4.71,1.684,25737.02,3232.0,7138.0,4.137
FALSE POSITIVE,22.470494368,19.12,0.697,17.04,518.0,5315.0,4.636
FALSE POSITIVE,31.973311701,272.44,3.462,652.01,1289.0,7854.0,3.669
FALSE POSITIVE,1.64125844,,,,,,
FALSE POSITIVE,20.849919614,2912.48,1.984,345.25,1099.0,7355.0,4.042
FALSE POSITIVE,15.120212531,33.11,0.725,31.61,605.0,5232.0,4.554
FALSE POSITIVE,3.481657589,78.24,1.291,1151.7,1485.0,6225.0,4.191
FALSE POSITIVE,0.739769962,82.29,1.847,19590.61,3013.0,6465.0,3.947
FALSE POSITIVE,6.570421193,33.99,0.908,189.25,946.0,5812.0,4.484
FALSE POSITIVE,0.541405029,125.64,1.782,12266.51,2679.0,5096.0,3.889
FALSE POSITIVE,48.79936881,67.36,0.992,17.9,525.0,6170.0,4.472
CANDIDATE,1.01485981,1.61,1.024,3274.72,1928.0,6158.0,4.453
FALSE POSITIVE,5.882036054,119.09,1.187,363.01,1114.0,5837.0,4.282
FALSE POSITIVE,4.059428737,67.38,1.33,1059.83,1455.0,6610.0,4.281
CANDIDATE,15.3902613,4.39,4.994,1069.24,1459.0,5649.0,3.282
